1920, -1, -5, 1, 2
576, 4, 8, 8, 5
2208, -1, -5, 0, 0
1152, 4, 8, 7, 3
1056, 2, 5, 4, 1
2688, -1, 1, -6, 0
66816, -1, -3, 3, 0
96, 4, 10, 10, 3
2304, -1, -2, 5, 1
3456, -1, 2, -4, 1
192, 4, 11, 12, 4
3648, -1, -3, 0, -1
96, 4, 10, 8, 2
192, 0, -4, -2, 7
1536, 0, -4, 2, -2
960, 0, 0, -7, -2
1152, -1, 0, -6, 0
7488, -1, -4, 3, 0
768, 4, 9, 10, 3
5952, -1, -3, 4, 1
1728, -1, 1, -5, 1
768, 4, 10, 11, 4
1344, 4, 8, 7, 1
7104, -1, -3, 1, -1
192, 4, 10, 9, 2
192, 4, 9, 6, 1
1152, 2, 5, 5, 1
192, -2, -2, 12, -8
8448, -2, 3, -1, 1
1920, 2, 5, 3, 1
12192, 2, 4, 4, 1
3264, -1, 1, -4, 1
1536, -1, -3, 5, 1
576, 4, 10, 12, 4
1536, -1, -4, 1, -1
960, 4, 9, 9, 2
12192, -1, -4, 2, 0
576, 4, 9, 9, 3
13248, -1, -3, 3, 1
384, -1, 0, -2, -8
384, 4, 10, 10, 4
4992, -1, -4, 2, 1
1152, 4, 9, 9, 4
2112, 1, -4, -1, 6
1152, 1, 0, -6, -3
1056, -1, -5, 2, 0
1344, 4, 8, 9, 3
1920, -1, 0, -5, 1
4224, -1, -4, 4, 1
960, 4, 9, 11, 4
576, 4, 9, 7, 2
384, 4, 8, 5, 1
4032, 1, -2, -3, -4
192, -2, 3, 6, -4
192, -2, 4, 0, 3
192, -3, 8, -9, 3
768, 1, -2, -5, -6
864, -2, 3, 4, -6
96, 2, -4, 0, 1
768, 1, -1, -5, -8
192, -2, 4, 4, -8
96, -2, -4, 6, -1
576, -2, -3, 2, 8
384, 2, -4, -12, -8
34656, -1, -3, 2, 1
384, -1, 0, -3, -8
1152, 0, -4, 4, 1
1344, 0, 0, -5, 1
384, -1, -5, 4, -1
576, -1, -4, 0, 8
9408, 1, -4, -1, 1
384, 1, 0, -6, -8
384, -1, -5, 1, 8
1728, -1, -1, 4, 4
1440, -1, 2, -1, -5
384, -3, 6, -7, 7
3456, -3, 5, -3, -2
384, 1, -4, -3, -2
960, -2, 1, 6, -2
96, -2, -1, 2, 10
55644, -2, 2, -2, 1
192, -2, -3, 11, -8
384, -2, 2, 2, -8
384, -3, 6, -2, -4
1344, 1, -3, -2, -4
384, -2, 2, 7, -4
384, -2, 3, 6, -8
7488, -2, 0, -2, 1
576, -2, 0, 2, -8
384, -1, 2, 0, -5
2688, -1, 2, -4, 4
768, 2, -3, -9, -5
768, -1, -2, 5, 4
768, -3, 6, -6, 5
1536, -3, 5, -2, -4
384, 1, -4, -2, -4
768, -2, 1, 7, -4
768, -2, 4, 0, 1
384, -2, 3, 4, -8
13440, -2, 2, -1, 1
384, 1, -3, -6, -8
384, -2, -3, 12, -8
1344, -2, 2, 3, -8
288, -2, 3, 2, 1
1152, 1, -2, -7, 1
384, -2, 2, 6, -8
1344, -1, 3, -2, 4
1152, 2, -2, -7, -5
384, -1, -1, 7, 4
7488, 0, 2, 1, -1
384, 0, -2, 6, 8
192, -1, -6, -4, 0
96, 0, -7, -8, 0
384, 0, -6, -6, 0
384, -2, -2, 0, 6
768, -1, -3, 1, -3
384, -1, -3, -3, 6
2016, -4, 6, -6, 3
384, -3, 1, 7, -6
384, 0, -3, -6, 3
5760, 0, -2, 5, 0
2784, 0, 2, -4, 0
384, 0, -1, 0, 9
2496, -4, 6, -6, 2
768, 0, -3, -6, 2
384, -1, 2, -3, 6
1728, 2, -3, -8, -3
7392, -1, 2, 1, -3
1536, -3, 7, -9, 4
1536, -2, 3, 0, 4
576, -2, 2, 4, -5
576, 0, -2, 5, 1
192, 0, 2, 0, -8
2784, 0, 2, -4, 1
1728, -4, 8, -10, 6
384, -3, 3, -1, 6
960, 0, -2, -6, -3
384, -2, -2, 6, 1
13440, -2, 2, -3, 1
960, -2, -3, 10, -8
768, -2, 2, 1, -8
22672, -2, 3, -2, 1
960, 1, -2, -7, -8
576, -2, 3, 2, -8
3072, -1, 2, -3, 3
384, 2, -3, -8, -6
768, -1, 2, 1, -6
1728, -1, -1, -4, -1
6912, -2, 2, -5, 2
4800, -2, -2, 4, 2
384, -2, 0, -4, 3
384, -2, 0, 0, -6
4608, -2, 1, -3, 3
384, -2, -3, 6, 3
1728, -2, 1, 1, -6
3840, -2, 2, -2, 3
768, 1, -3, -7, -6
2304, -2, 2, 2, -6
5376, 0, 1, 3, 0
18300, 0, 2, 0, 1
192, 0, -2, 4, 10
480, -4, 7, -10, 6
384, -3, 2, -1, 6
7296, -3, 2, 3, -3
768, 0, -3, -6, -3
1152, -3, 6, -4, -2
11136, 1, -3, -4, -2
1152, -2, 2, 5, -2
96, -4, 9, -16, 12
1728, -3, 3, -2, 3
1344, -3, 3, 2, -6
384, 0, -2, -7, -6
4096, -1, -3, 4, -4
1920, -1, -2, 0, 5
384, 2, 5, 6, 1
3456, -2, 3, -5, 1
1920, -2, -2, 8, -8
4800, -2, -1, 4, 1
4032, -2, 0, -1, 4
2304, -2, 0, 3, -5
576, -2, 1, -4, -1
1920, -2, -3, 5, -1
480, -2, 2, -8, 8
384, -2, -2, 1, 8
3264, -2, 2, -3, 3
1152, 1, -3, -8, -6
1440, -2, -3, 10, -6
1920, -2, 2, 1, -6
384, -1, -2, 0, -6
768, -1, -2, -4, 3
384, -2, 1, -6, 6
576, -2, -3, 3, 6
54720, -2, 1, -1, 1
384, -2, -4, 12, -8
768, -2, 1, 3, -8
11328, -1, -3, 3, -1
384, -1, -3, -1, 8
576, 0, -1, 6, -1
384, 1, 0, 2, 8
1536, 0, 3, -3, -1
2688, -1, 2, -2, -3
1152, -1, -2, 7, -3
1152, -1, -1, 3, 6
3840, 0, -4, 3, -1
1536, 0, -4, -1, 8
1536, 0, 0, -6, -1
384, -1, -4, 0, 6
384, 0, -6, -7, 0
2784, -4, 5, -4, 1
192, -4, 5, 0, -8
384, -3, 0, 9, -8
1152, 0, -4, -4, 1
256, 0, 0, 0, -9
2496, 0, -4, 5, 0
16416, 0, 0, -4, 0
384, 0, -3, 0, 9
960, -4, 4, 1, -3
384, 0, -5, -3, 6
960, 0, -5, 4, -2
384, 0, -4, 0, 7
384, 0, 0, 3, -10
22464, 0, 0, -2, -1
960, 0, -3, 3, 8
384, -3, 6, -9, 4
1344, -2, 2, 0, 4
1728, -2, 1, 4, -5
3456, -3, 6, -8, 4
1536, -2, 2, 1, 4
1920, -2, 1, 5, -5
2880, -2, 2, -1, 3
768, 1, -3, -6, -6
1920, -2, 2, 3, -6
384, -3, 6, -8, 2
6336, -2, 2, 1, 2
384, -2, 1, 5, -7
384, 0, -4, 3, -4
2688, 0, -4, -1, 5
2016, 0, 0, -6, -4
960, -1, -4, 0, 3
384, 0, -6, -5, 2
10832, -3, 0, 4, 0
1344, 0, -5, -5, 0
576, 0, -5, -3, 3
10752, -2, 0, -1, 1
960, -2, 0, 3, -8
68988, -2, 2, 0, 0
576, -2, 1, 4, -9
7680, -2, 3, 0, -1
576, -2, 2, 5, -10
20160, -1, 1, -1, 2
384, -1, 1, 3, -7
3264, -2, 2, 1, 1
1344, -2, 1, 5, -8
1152, -3, 4, -2, -3
1920, -3, 5, -6, 6
384, -2, 0, 7, -3
4416, -2, 1, 1, 2
768, -2, 0, 5, -7
384, -3, 7, -8, 3
384, 1, -3, -4, -6
2304, -2, 2, 5, -6
768, -3, 5, -7, 6
1728, -3, 4, -3, -3
1728, -2, 0, 6, -3
2688, -3, 6, -6, 3
192, -2, 2, 3, 3
576, -2, 1, 7, -6
14208, -1, 0, -1, 2
960, -1, 0, 3, -7
20352, 0, 1, 0, -1
384, 0, -3, 5, 8
48, -4, 4, -4, 3
384, 0, -5, -4, 3
2688, -4, 4, 2, -4
384, 0, -5, 2, -4
768, 0, -5, -2, 5
384, -2, 4, -9, 2
18432, -1, 0, 0, 2
384, -2, -1, 4, -7
768, -2, 4, -5, 6
1536, -2, 3, -1, -3
768, -2, -1, 8, -3
1088, -4, 3, 2, -2
96, 0, -6, -2, 7
1152, -2, 4, -6, 4
384, 2, -5, -6, 4
768, -1, 0, 3, 4
1152, -2, -1, 7, -5
25968, -3, 5, -5, 2
2304, -2, 1, 4, 2
1536, 1, -4, -5, 2
192, -2, 0, 8, -7
1152, -4, 6, -1, -4
384, 0, -2, -5, 5
3840, -2, -1, 3, -3
1728, -2, -1, -1, 6
19008, -1, -2, 1, -2
960, -1, -2, -3, 7
1920, 0, -3, 1, -3
1152, 0, -3, -3, 6
384, -3, 4, -3, -6
1344, -3, 5, -7, 3
2304, -2, 0, 6, -6
3264, 0, -3, 3, 1
960, 0, 1, -6, 1
4416, -1, -4, 3, -1
384, -1, -4, -1, 8
3072, -2, 4, -4, 3
1728, -1, 0, 5, 3
192, -1, 1, 0, 12
1920, -1, -1, -5, 0
768, 1, 2, 1, -4
48, -4, 8, -12, 9
768, -4, 7, -7, 0
2976, -3, 3, 2, 0
192, 1, -6, -3, 9
480, 1, -6, 2, 0
384, 0, -2, -7, 0
96, 0, 0, 0, 16
192, -4, 9, -12, 5
2112, -3, 4, 1, -4
1536, 1, -5, -3, 5
576, 0, -1, -8, -4
384, -2, 3, -5, -1
14016, -2, -1, 4, -1
384, -2, -2, 9, -10
384, -1, 0, 0, 8
384, -1, -3, -5, 2
1920, -3, 1, 2, 2
192, 0, -4, -7, 2
96, -4, 6, -8, 0
20640, -3, 2, 1, 0
384, 0, -3, -8, 0
1152, 0, -2, 5, 3
384, 0, -1, 0, 12
384, -2, 0, -4, 1
192, -2, -4, 5, 1
384, -2, 0, 0, -8
2688, -2, -3, 5, 1
2304, -2, 1, -4, 1
768, -2, 1, 0, -8
192, -4, 9, -8, 1
192, -4, 10, -13, 10
3744, 1, -4, 1, 1
960, 0, -1, -4, -8
4608, -2, 2, -4, 1
2112, -2, -2, 5, 1
672, -2, 2, 0, -8
768, -3, 7, -7, 0
5280, -2, 3, 2, 0
960, 4, 8, 12, 8
1152, -2, -1, 0, -4
384, -2, -4, 4, 8
3888, 2, 5, 4, 0
192, 2, -5, 0, 0
3888, -2, 4, 0, 0
480, 4, 9, 10, 8
2496, -1, -4, 3, 5
384, -2, -1, -2, -4
768, -1, -4, 9, -4
768, 4, 10, 12, 8
768, 2, -4, -9, -4
384, -1, -3, 5, 5
384, -1, 1, -4, 5
7104, -1, 1, 0, -4
384, 0, -1, 1, 7
4800, 0, -2, 5, -2
960, 0, 2, -4, -2
1344, -4, 8, -9, 3
384, -3, 3, 4, -6
1536, 0, -2, -5, -6
192, -1, -5, 0, 8
384, -1, -4, -2, 4
768, 0, -3, 5, -1
576, 0, -2, 1, 8
2496, 0, 1, -4, -1
960, -1, 1, -7, 6
3264, -1, 0, -3, -3
960, -1, -4, 6, -3
1536, -1, -3, 2, 6
4608, 0, -2, 5, 2
1200, 0, 2, -4, 2
192, -4, 8, -10, 7
384, -4, 7, -6, -2
1536, -3, 3, 3, -2
1920, 0, -2, -6, -2
1536, 0, 2, -2, 4
96, 0, 2, 2, -5
384, -2, 5, -6, 6
1152, -2, 4, -2, -3
192, -1, 0, 7, -3
384, 2, -4, -6, 6
384, -1, 1, 3, 6
192, 1, -1, -6, -12
16128, 0, 1, -1, 1
576, 0, -2, 3, 10
2304, -3, 0, 3, 2
384, 0, -5, -6, 2
1248, -4, 6, -6, 0
2880, -3, 2, 3, 0
192, -3, 1, 7, -9
2304, 0, -3, -6, 0
3456, -3, 0, 1, 0
384, 0, -5, -8, 0
768, 0, -3, 6, -1
4800, 0, 1, -3, -1
384, 0, -2, 2, 8
96, 0, -6, -8, 0
27344, 1, -3, -5, -2
2304, -2, 2, 4, -2
5952, 1, -2, -5, -4
768, -2, 3, 4, -4
6912, 1, -3, -6, -2
11808, -2, 2, 3, -2
1536, -3, 5, -4, -2
1920, 1, -4, -4, -2
4224, -2, 1, 5, -2
192, -2, 2, -5, -1
14976, -2, -2, 4, -1
384, -2, -1, 0, 8
6144, -1, -2, 4, 1
1920, -1, 2, -5, 1
960, 2, -3, -10, -8
384, -1, -2, -1, 10
5184, 0, -3, 4, -1
1728, 0, -2, 0, 8
960, 0, 1, -5, -1
960, -1, 0, -4, -3
960, -1, -4, 5, -3
1536, -1, -3, 1, 6
6912, -2, 1, -2, 3
384, 1, -4, -7, -6
1152, -2, -4, 11, -6
2688, -2, 1, 2, -6
576, -3, 6, -8, 5
672, -3, 5, -4, -4
384, 1, -4, -4, -4
2304, -2, 1, 5, -4
2592, -2, -1, -2, 1
192, -1, 0, -7, 10
480, -2, -1, 2, -8
96, -1, -7, 12, -4
1536, -2, -2, 3, -4
26496, -1, -2, 2, -1
384, -1, -2, -2, 8
1152, 0, -1, 5, 1
576, 0, 3, -4, 1
1728, -4, 9, -10, 6
192, -3, 4, 3, -3
1536, 0, -1, -6, -3
960, -1, 2, -4, -1
9024, -1, -2, 5, -1
768, -1, -1, 1, 8
384, 0, 2, -5, -1
9216, 0, -2, 4, -1
1344, 0, -1, 0, 8
5376, -3, 0, 3, 0
960, 0, -5, -6, 0
384, -3, 5, 2, -2
384, 1, -4, 2, -2
384, 1, 0, -7, -2
1728, 0, 1, -4, 1
1152, 0, -3, 5, 1
576, 0, 1, 0, -8
960, 0, -2, 0, 10
192, -3, 6, -9, 3
2112, -2, 2, 0, 3
6144, -2, 1, 4, -6
384, -2, 0, -5, 4
864, -2, -4, 4, 4
1536, -1, -3, 2, -3
384, -1, -3, -2, 6
2688, 1, -3, -5, -4
3072, -2, 2, 4, -4
768, -1, -3, -2, 4
192, -4, 4, -4, 2
1344, 0, -5, -4, 2
192, -2, -4, 8, -1
8448, -2, 0, -1, -1
192, -2, -3, 4, 8
768, -2, 0, 4, -10
384, 0, -1, 4, 7
10176, 0, 2, -1, -2
192, -4, 8, -6, 3
1536, 0, -1, -6, 3
960, 0, -2, -2, -6
11136, -2, 1, 1, 1
240, -2, -5, 14, -8
1152, -2, 0, 5, -8
192, -2, -2, 4, 6
1920, -2, 1, -1, -3
1152, -2, 2, -5, 6
1728, -2, -3, 8, -3
384, -2, 1, 4, -12
192, -3, -1, 1, -1
528, -2, -5, 6, 8
768, -2, -1, -1, 3
1152, -2, -1, 3, -6
768, 3, 6, 5, -1
384, -1, -4, -3, 2
192, -3, 0, 3, 4
384, 0, -5, -6, 4
384, 3, 5, 0, -1
2112, -2, -2, 2, -2
384, -2, 4, -9, 6
9216, -2, -1, 4, -3
1536, -1, 0, 0, 6
1248, -1, -5, -1, 2
576, 0, -6, -4, 4
480, -1, -6, 2, 8
1152, 0, -6, -3, 4
96, 0, -7, -4, 0
384, -3, 7, -5, 1
2304, 1, -2, -5, 1
192, -2, 2, 8, -8
1344, 3, 6, 6, 1
24960, -2, 3, -1, 0
576, -2, -1, 8, 0
768, 3, 5, 2, -3
384, -2, 2, -5, -4
384, -2, -1, 0, 5
2112, -2, -2, 4, -4
384, -3, 5, -5, 5
1536, -3, 4, -1, -4
1152, -2, 0, 8, -4
28224, -1, 0, 0, 1
768, -2, -1, 4, -8
4512, -3, 6, -5, 1
576, -2, 2, 4, 1
1536, 1, -3, -5, 1
480, -2, 1, 8, -8
576, -3, 6, -5, 5
1536, -3, 5, -1, -4
384, 1, -3, -5, 5
576, -2, 1, 8, -4
384, 0, -4, 3, 10
3648, -1, 0, 0, 3
2304, -2, -1, 4, -6
384, 3, 6, 6, -1
5760, -2, 3, -1, -2
768, -2, -1, 8, -2
49248, -2, 1, 0, -1
768, -2, 1, -4, 8
768, -2, 0, 5, -10
384, -3, 5, 0, -6
2496, -3, 5, -4, 3
2688, 1, -4, -4, 3
384, -2, 0, 9, -6
384, -3, 7, -7, 5
576, -3, 6, -3, -4
1536, 1, -3, -3, -4
1152, -2, 2, 6, -4
23424, -2, -1, 1, 1
192, -2, -2, 5, -8
192, -1, 3, -8, -4
7488, -1, -1, 1, -4
1344, -1, -1, -3, 5
16128, -2, 1, -1, -1
192, -2, -3, 8, -1
192, -2, -2, 4, 8
96, 0, -4, 0, 16
5952, 0, 0, -2, 3
768, 0, 0, 2, -6
384, 0, -3, 2, 12
192, 0, -5, 2, 12
768, -2, 4, 1, -4
576, 1, -1, -8, -4
384, -2, -1, 10, -4
8832, -2, -1, 0, 1
192, -2, -2, 4, -8
1152, -1, 0, -3, 6
12864, -1, 0, 1, -3
192, -2, -1, 6, -12
384, -3, 7, -10, 6
384, -2, 2, -1, 6
1344, -2, 2, 3, -3
2880, 1, -3, -6, -3
192, -2, 1, 8, -12
384, -2, 3, -5, 7
22464, -2, 2, -1, -2
768, -2, -2, 8, -2
384, -2, 2, -3, -6
2880, -2, -1, 2, 3
384, -2, -2, 6, -6
16608, -1, 0, 4, -4
576, -1, 1, 0, 5
3744, -1, -4, -1, 1
384, -2, -5, 6, 4
192, 0, -6, 5, -1
768, 0, -5, 1, 8
768, -2, 4, -6, 1
48, -2, 3, -2, -8
19104, -1, 0, 3, 1
768, -2, -1, 7, -8
96, -2, -4, 12, -7
768, -2, 1, 3, -7
13056, -2, 1, -1, 2
160, -2, 0, 8, -16
768, -1, -1, -1, -3
96, -1, -1, 4, -12
30144, -1, 0, 0, -1
576, -1, 0, -4, 8
384, -2, 3, -5, 5
2304, -2, -2, 8, -4
768, -2, 2, -1, -4
4224, 1, -3, -6, -4
4800, -2, 2, 3, -4
192, -2, 2, -7, 10
13824, -2, 1, -2, 1
1440, -2, 1, 2, -8
192, -2, -4, 6, 5
960, 1, -5, -8, -4
192, -2, -5, 10, -4
3072, -2, 0, 1, -4
768, -2, -4, 3, 2
432, 4, 9, 14, 8
18144, -1, 0, 2, -4
2496, -1, 0, -2, 5
384, 0, -2, 6, -1
768, 0, -1, 2, 8
576, 0, 2, -3, -1
255332, -1, 0, 0, 0
192, -1, 0, -5, 9
384, -3, 1, 3, 3
1728, -3, 0, 7, -6
384, 0, -4, -6, 3
192, 0, 0, -5, 7
384, -2, 4, -7, 1
13056, -1, 0, 2, 1
1248, -2, -1, 6, -8
384, -1, 0, -3, 10
1152, -1, -2, -1, -4
384, -1, -1, -5, 5
2688, -1, 0, -3, 4
384, -1, -4, 6, 4
1728, -1, 0, 1, -5
1536, 0, -2, 5, -6
2496, 0, -1, 1, 3
192, 0, -1, -4, 12
1536, 2, 4, 3, -2
10176, -1, -1, 2, -3
2688, -1, -1, -2, 6
384, -2, -1, -2, 3
3648, -2, -1, 0, 3
576, -3, 6, -9, 6
960, 1, -4, -5, -3
4992, -2, 1, 4, -3
3840, -2, 0, -1, 3
96, -2, -5, 12, -6
4608, -2, 0, 3, -6
5088, -2, -1, 2, -3
1728, 0, -4, 5, -1
5760, 0, 0, -4, -1
384, -1, 2, -5, -6
576, -1, -2, 4, -6
3840, -1, -1, 0, 3
3072, 0, -4, 3, 1
192, 0, 0, -6, 1
192, -1, -2, -2, -3
384, -1, -1, -6, 6
1920, -4, 8, -7, 4
1536, 0, -2, -3, -5
192, 0, -1, -7, 4
20544, -1, -1, 0, -2
384, -1, -1, -4, 7
69216, -1, -1, 2, -1
192, 2, -2, -11, -10
384, -1, -2, 7, -10
384, -1, -1, -2, 8
1152, -1, -3, 4, -3
96, -1, 1, 0, -12
768, -1, -2, 0, 6
384, 1, 1, 3, 8
384, 0, 4, -2, -1
768, 1, -3, 2, 4
3456, 1, 0, -3, -5
576, 1, -4, 4, -1
2112, 1, 0, -5, -1
48, -4, 6, -4, 5
384, -4, 6, 0, -4
7104, 0, -3, 0, -4
576, 0, -3, -4, 5
2112, 0, -2, 3, -4
1536, 0, -2, -1, 5
24960, 0, -2, 1, -2
768, 0, -2, -3, 7
480, 0, 1, -8, -4
1152, 0, -3, -3, 5
9120, 1, -3, 0, 4
1824, 1, 0, -5, -5
12288, 0, -3, 0, -2
384, 0, -3, -4, 7
11712, 0, -3, 3, 0
384, 0, 0, -2, -9
2304, 0, 1, -6, 0
192, 0, -3, -2, 9
384, -1, -2, -6, 4
384, -4, 6, -8, 4
1920, -3, 1, 5, -5
384, 0, -3, -8, 4
960, -1, -5, -3, 0
32, -1, -6, 11, -5
1728, -2, -1, -2, 4
768, -1, -2, -4, 4
768, -2, -2, -1, 2
1344, -1, -3, -3, 2
960, -4, 5, -5, 2
384, -3, 1, 4, 2
576, -3, 0, 8, -7
768, 0, -4, -5, 2
96, -4, 11, -14, 10
24000, 1, -3, 0, 1
576, 1, 0, -5, -8
384, -4, 8, -5, -2
384, 1, -4, 0, 7
3840, 0, -1, -5, -2
768, -1, -2, -5, 4
2688, 1, -3, 0, 6
6912, 1, 0, -5, -3
2880, -1, -2, 1, -4
1344, -1, -2, -3, 5
384, -4, 7, -5, 3
576, 0, -3, -1, -6
1152, 0, -2, -5, 3
768, -1, -3, -3, 3
96, -4, 7, -10, 10
2880, -4, 6, -5, 1
192, -3, 1, 8, -8
1152, 0, -3, -5, 1
9984, 0, -3, 4, -2
384, 0, -2, 0, 7
960, 0, 1, -5, -2
1344, -1, 0, -4, -4
384, -1, -4, 5, -4
1536, -1, -3, 1, 5
1536, 1, -3, 1, 3
1728, 1, 0, -4, -6
2112, 0, -5, 3, 1
96, 0, -5, -2, 10
2112, 0, -4, 1, -1
768, 0, -4, -3, 8
576, 0, -5, 3, 3
192, 0, -5, -2, 12
3840, -4, 6, -6, 4
384, -3, 2, 3, 4
768, 0, -3, -6, 4
384, 0, 3, -6, -4
1152, 0, -1, 3, -4
1536, 0, -1, -1, 5
576, 4, 9, 13, 8
576, -1, -5, 10, -4
7296, -1, 0, 1, -4
1728, -1, 0, -3, 5
31680, -1, -1, 1, -1
384, -1, -1, -3, 8
384, 0, 2, -6, 0
22080, 0, -2, 3, 0
384, 0, -2, -2, 9
96, 2, 4, 8, 5
192, -2, 3, -6, 1
384, -2, -2, 7, -8
14304, -2, -1, 3, 1
1536, -3, 6, -8, 3
1920, -2, 1, 5, -6
1344, -3, 5, -8, 6
2880, -2, 0, 5, -3
384, -3, 5, -7, 0
36576, -2, 1, 2, 0
384, 1, -4, -7, 0
1152, -2, 0, 6, -9
2304, 1, -4, -6, -1
12192, -2, 1, 3, -1
768, -2, 0, 8, -10
192, -2, -1, -3, 1
384, -1, -5, 6, 1
192, -1, -4, 1, 10
1152, 0, 0, 0, -6
7088, 0, 0, -4, 3
9504, -1, -2, 5, -3
2496, -1, -1, 1, 6
576, -1, 1, -5, 6
384, -1, -4, 8, -3
768, -1, -3, 4, 6
10656, -1, 0, -1, -3
1728, -1, -2, 3, -6
10848, -1, -2, -1, 3
6336, 0, 0, 4, 1
384, 0, 0, -1, 10
192, -4, 5, 2, -3
192, 0, -4, 2, -3
1728, 0, -4, -2, 6
2304, 1, -4, -6, -4
7296, -2, 1, 3, -4
2112, -2, 1, -1, 3
3456, -2, 1, 3, -6
3360, -2, 1, 0, 4
3456, -2, 0, 4, -5
7008, -4, 5, -1, -1
2112, 0, -4, -1, -1
384, 0, -3, -5, 8
5760, 0, -2, 1, -4
768, 0, -2, -3, 5
192, -4, 6, 1, -2
9216, 0, -3, 1, -2
768, 0, -3, -3, 7
1728, -2, 3, -6, 2
5952, -2, -1, 3, 2
4608, -3, 5, -7, 4
1344, -2, 1, 2, 4
1824, -2, 0, 6, -5
2880, -2, 4, -6, 2
5760, -1, 0, 3, 2
1344, -2, -1, 7, -7
12192, -2, 4, -4, 1
3264, -1, 0, 5, 1
768, -2, -1, 9, -8
192, 2, -2, 2, 1
768, 2, 1, -3, -8
384, 0, -5, 3, -1
768, 0, -5, -1, 8
384, -3, 5, -9, 3
3360, -2, 1, 0, 3
2304, -2, 0, 4, -6
14592, -2, 1, 0, 2
960, -2, 0, 4, -7
384, -2, 4, -8, 3
4992, -1, 0, 1, 3
3456, -2, -1, 5, -6
96, -1, -1, -8, 12
768, -1, -2, 1, -6
2880, -1, -2, -3, 3
192, -4, 5, -2, -4
1248, 0, -4, -2, -4
576, 0, -3, -6, 5
384, -1, -3, -3, 4
384, 0, -4, -6, 6
384, -3, 3, 1, -8
6528, -3, 3, -3, 1
192, 1, -6, -3, 1
192, 0, -2, -8, -8
2496, -2, 0, 1, -3
2304, -2, 0, -3, 6
576, 1, -5, -8, -3
384, -2, -4, 6, 6
384, -1, -3, 3, -6
1536, -1, -3, -1, 3
192, -4, 5, -4, 5
2400, -4, 5, 0, -4
384, 0, -4, -4, 5
384, -4, 5, -3, 3
384, -4, 5, 1, -6
1920, 0, -4, -3, 3
1536, 0, -5, -3, 4
768, -2, 3, 1, -6
5184, -2, 3, -3, 3
192, 1, -2, -8, -6
384, -2, -2, 10, -6
960, -3, 6, -7, 5
768, -3, 5, -3, -4
2688, -2, 1, 6, -4
384, -2, 2, 2, 3
3680, -3, 6, -7, 3
2400, -2, 1, 6, -6
384, -3, 5, -6, 5
2496, -3, 4, -2, -4
1920, -2, 0, 7, -4
3264, 0, -2, 4, 1
384, 0, 2, -5, 1
27168, -1, -3, 4, -1
384, -1, -2, 0, 8
768, 0, 0, -2, -6
1344, 0, -3, 3, 3
384, 0, -3, -2, 12
768, 0, -1, 1, 8
1344, 0, -2, 5, -1
1152, 0, 2, -4, -1
1344, -1, 1, -3, -3
2880, -1, -3, 6, -3
768, -1, -2, 2, 6
192, 1, -1, -8, -12
768, -1, 1, 1, 6
6912, -1, 0, 5, -3
192, -2, -1, 10, -12
192, -3, 4, -2, -6
192, -2, 1, 3, 3
9696, -3, 5, -6, 3
2304, -2, 0, 7, -6
768, -3, 5, -6, 1
1728, -2, 1, 3, 1
1920, -2, 0, 7, -8
576, -2, 4, -7, 2
8256, -1, 0, 2, 2
576, -2, -1, 6, -7
192, -3, 6, -11, 8
17472, -2, 1, 2, -1
384, -2, 1, -2, 8
768, 1, -4, -7, -1
384, -2, 0, 7, -10
960, 0, -6, 5, 0
384, 0, -5, 0, 9
1728, -2, 4, -5, 4
2304, -1, 0, 4, 4
384, -2, -1, 8, -5
4224, -2, 4, -5, 0
16608, -1, 0, 4, 0
384, -2, -1, 8, -9
192, 3, 6, 3, -2
384, -1, 0, 1, 6
18432, -2, -1, 5, -3
3456, 0, -4, 3, -2
384, 0, -4, -1, 7
192, -1, 4, -2, 5
3072, 2, -1, -7, -4
384, -1, 4, 2, -4
2304, -2, 3, -5, 4
1152, -2, -1, 4, 4
1536, -2, -2, 8, -5
576, -2, 2, -2, -5
4416, -2, 3, -6, 4
1152, -2, -2, 7, -5
26816, -2, 3, -4, 2
960, -2, -1, 5, 2
384, -2, -2, 9, -7
26640, -2, -1, 2, 1
480, -1, 2, -6, -4
4032, -1, -2, 3, -4
2880, -1, -2, -1, 5
192, 0, 1, -8, 0
49248, 0, -3, 1, 0
192, 0, -3, -4, 9
15936, 0, -4, 2, 1
384, 0, -4, -3, 10
1152, 3, 6, 4, -2
1344, -2, 3, -3, -3
4512, -2, -1, 6, -3
384, 0, 0, -5, -4
384, 0, -4, 4, -4
3840, 0, -3, 0, 5
3264, 0, -3, 2, -4
1824, 0, -3, -2, 5
6720, -2, 4, -5, 2
11808, -1, 0, 4, 2
768, -2, -1, 8, -7
1536, 3, 7, 7, 4
576, -1, 1, -6, 8
14784, -1, 0, -2, -1
768, -1, -4, 7, -1
3456, -1, -1, -3, 1
1152, -1, -1, 1, -8
192, -2, 1, -1, -5
3264, -2, 2, -5, 4
672, -2, -2, 4, 4
384, -2, -3, 8, -5
192, -2, 2, 1, -7
192, -2, -2, 6, 2
27456, -2, 2, -3, 2
192, -2, -3, 10, -7
3840, -2, 3, -3, -1
384, 1, -2, -7, -10
1920, -2, -1, 6, -1
192, -2, -2, 11, -10
17856, -1, 0, 3, -1
384, -2, -1, 8, -10
768, -1, 0, -1, 6
14208, -1, 0, 3, -3
576, -2, -1, 8, -12
384, -4, 2, 8, -8
